Title,Author,Rating,Language,Rating Count,Release Date,Genre,Rating Count Scaled,Rating Count Weighted
Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/A.V. Miller/John Niemeyer Findlay,3.93,eng,13920,1976,"Philosophy;Nonfiction;Classics;Philosophy,Theory;European Literature,German Literature;History;Literature,19th Century;Philosophy,Metaphysics;Politics;Psychology",0.00300593835955808,3.00593835955808
Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/Yirmiyahu Yovel,4.06,eng,110,2005,"Philosophy;History;Psychology;European Literature,German Literature;Philosophy,Theory",2.1750639360044E-06,0.0021750639360044
Hegel's Phenomenology of Spirit,Martin Heidegger/Kenneth Maly/Parvis Emad,4.18,eng,117,1988,"Philosophy;History;Nonfiction;Philosophy,Metaphysics;Philosophy,Theory",3.69760869120748E-06,0.00369760869120748
Plato: Complete Works,Plato/John M. Cooper/Benjamin Jowett/Dorothea Frede/Alexander Nehamas/Paul Woodruff/Anthony Kenny/Rosamond Kent Sprague/Nicholas D. Smith/Karen Bell/D.S. Hutchinson/Donald J. Zeyl/Francisco J. González/Diskin Clay/Malcolm Schofield/Glenn R. Morrow/Jonathan Barnes/G.M.A. Grube/Brad Inwood/Mark Joyal/Jackson P. Hershbell/J.M. Edmonds/C.D.C. Reeve/Myles Burnyeat/Nicholas P. White/Mary Louise Gill/C.J. Rowe/Stanley Lombardo/David Gallop/Jeffrey Mitscherling/Richard D. McKiharan Jr./Andrew S. Becker/Mark Reuter/M.J. Levett/Paul        Ryan,4.35,eng,9284,1997,"Philosophy;Classics;Nonfiction;History;Politics;Literature,Ancient;Cultural,Greece;Reference;Literature;Academic,School",0.00199757871882644,1.99757871882644
Midnight for Charlie Bone (The Children of the Red King  #1),Jenny Nimmo,3.82,eng,36853,2003,"Fantasy;Young Adult;Childrens,Middle Grade;Childrens;Fiction;Fantasy,Magic;Adventure;Mystery;Childrens,Juvenile;Young Adult,Young Adult Fantasy",0.00799401248399697,7.99401248399697
The Midnight Mystery (The Boxcar Children  #95),Gertrude Chandler Warner,3.9,eng,312,2003,"Mystery;Childrens;Fiction;Audiobook;Childrens,Chapter Books;Childrens,Middle Grade;Classics;Realistic Fiction",4.61113554432933E-05,0.0461113554432933
Within a Budding Grove (In Search of Lost Time  #2),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.4,eng,1032,1998,"Classics;Fiction;Cultural,France;European Literature,French Literature;Literature;Novels;Literature,20th Century;Literary Fiction;Philosophy;Romance",0.00020271595883561,0.20271595883561
Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation,Miroslav Volf,4.27,eng,1967,1996,"Religion,Theology;Religion;Nonfiction;Religion,Christianity;Christian;Religion,Faith;Philosophy;Spirituality;Cultural;Social Movements,Social Justice",0.000406084436852021,0.406084436852021
A Time to Embrace (Timeless Love  #2),Karen Kingsbury,4.35,eng,3728,2006,"Christian Fiction;Christian;Fiction;Romance;Adult Fiction;Inspirational;Religion,Christianity;Contemporary;Novels;Womens Fiction",0.000789113195982396,0.789113195982396
Devil's Embrace (Devil  #1),Catherine Coulter,3.8,eng,3381,2000,"Romance,Historical Romance;Romance;Historical;Historical,Historical Fiction;Fiction;Historical,Regency;Adult;European Literature,British Literature;Dark;Sociology,Abuse",0.000713638477403043,0.713638477403043
The Book of Embraces,Eduardo Galeano/Cedric Belfrage/Mark Schafer,4.3,eng,2221,1992,"Fiction;Poetry;Short Stories;Literature;European Literature,Spanish Literature;Writing,Essays;Cultural,Latin American;Literature,Latin American Literature;Magical Realism;Adult",0.000461331060826533,0.461331060826533
Experiencing Father's Embrace,Jack Frost,4.33,eng,545,2006,"Christian;Nonfiction;Spirituality;Religion,Christianity;Religion,Faith;Christian,Christian Non Fiction;Christian,Christian Living;Relationships;Religion;Religion,Theology",9.67903451521958E-05,0.0967903451521958
Memory's Embrace (Corbins  #3),Linda Lael Miller,4.19,eng,407,1991,"Romance;Historical;Romance,Historical Romance;Westerns;Historical,Historical Fiction;Romance,Western Romance;Romance,Contemporary Romance;Historical Romance,Western Historical Romance",6.67744628353351E-05,0.066774462835335
Beauty: The Invisible Embrace,John O'Donohue,4.47,en-US,678,2005,"Spirituality;Nonfiction;Poetry;Philosophy;Religion;Self Help;Art;Religion,Faith;Cultural,Ireland;Inspirational",0.000125718695501054,0.125718695501054
Saving Fish from Drowning,Amy Tan,3.43,eng,26762,2006,"Fiction;Historical,Historical Fiction;Cultural,Asia;Cultural,China;Literature,Asian Literature;Novels;Contemporary;Literature;Literary Fiction;Adult Fiction",0.00579915546617493,5.79915546617493
Virginia Woolf: An Inner Life,Julia Briggs,4.15,eng,635,2006,"Biography;Nonfiction;Literature;Feminism;Language,Writing;Biography Memoir;European Literature,British Literature;Criticism,Literary Criticism;History;Literary Fiction",0.000116365920576235,0.116365920576235
Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi/Mattias Ripa,4.25,eng,144121,2004,"Sequential Art,Graphic Novels;Nonfiction;Autobiography,Memoir;Sequential Art,Comics;Biography;History;Cultural,Iran;Academic,School;Graphic Novels Comics;Biography,Autobiography",0.031325488312729,31.325488312729
Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi/Anjali Singh,4.24,eng,57309,2005,"Sequential Art,Graphic Novels;Nonfiction;Sequential Art,Comics;Autobiography,Memoir;Biography;History;Cultural,Iran;Graphic Novels Comics;Biography,Autobiography;Biography Memoir",0.0124433232714876,12.4433232714876
Chicken with Plums,Marjane Satrapi,3.86,en-US,8539,2006,"Sequential Art,Graphic Novels;Sequential Art,Comics;Nonfiction;Cultural,Iran;Autobiography,Memoir;Sequential Art,Bande Dessinée;Graphic Novels Comics;Biography;Sequential Art,Comix;Cultural,France",0.00183553645559411,1.83553645559411
Embroideries,Marjane Satrapi/Anjali Singh,3.86,eng,14654,2006,"Sequential Art,Graphic Novels;Sequential Art,Comics;Nonfiction;Autobiography,Memoir;Cultural,Iran;Feminism;Graphic Novels Comics;Biography;Humor;Womens",0.0031655880524608,3.1655880524608
The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón/Lucia Graves,4.26,eng,6726,2005,"Fiction;Historical,Historical Fiction;Mystery;Fantasy;Writing,Books About Books;Historical;Cultural,Spain;Magical Realism;European Literature,Spanish Literature;Gothic",0.00144119736399652,1.44119736399652
Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry/Ridley Pearson/Greg Call,4.16,eng,32307,2006,"Fantasy;Young Adult;Fiction;Adventure;Childrens,Middle Grade;Childrens;Fantasy,Magic;Adventure,Pirates;Retellings;Audiobook",0.00700522841868937,7.00522841868937
Ender's Shadow (The Shadow Series  #1),Orson Scott Card,4.31,eng,133114,2002,"Science Fiction;Fiction;Young Adult;Fantasy;Science Fiction Fantasy;Audiobook;Space;Adventure;War;Science Fiction,Dystopia",0.0289313954383689,28.9313954383689
Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,3.95,eng,65344,2001,Science Fiction;Fiction;Science Fiction Fantasy;Fantasy;Young Adult;Audiobook;Adventure;Novels;Space;War,0.0141909871440671,14.1909871440671
Shadow Dance (Buchanan-Renard  #6),Julie Garwood,4,eng,11205,2006,"Romance;Romance,Romantic Suspense;Mystery;Contemporary;Romance,Contemporary Romance;Suspense;Fiction;Thriller;Adult;Mystery,Crime",0.00241540850093289,2.41540850093289
The Shadow Rising (The Wheel of Time  #4),Robert Jordan,4.24,eng,148074,1993,"Fantasy;Fiction;Fantasy,Epic Fantasy;Fantasy,High Fantasy;Science Fiction Fantasy;Audiobook;Adventure;Epic;Fantasy,Magic;Adult",0.0321852910866315,32.1852910866315
The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz/Richard Poe,4.2,en-US,227,2006,"Politics;History;Nonfiction;Politics,Political Science;Classics;Pseudoscience,Conspiracy Theories;North American Hi...,American History",2.76233119872559E-05,0.0276233119872559
Cast in Shadow (Chronicles of Elantra  #1),Michelle Sagara/Michelle Sagara West,3.79,eng,14477,2005,"Fantasy;Fantasy,Urban Fantasy;Fantasy,Magic;Fantasy,Dragons;Fantasy,Paranormal;Fiction;Mystery;Romance;Adult;Young Adult",0.00312708942079352,3.12708942079352
Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.04,eng,2685,2009,"Psychology;Nonfiction;Philosophy;Self Help;Spirituality;Self Help,Personal Development;Health,Mental Health;Psychology,Psychoanalysis;Health;Fantasy,Mythology",0.000562254027457137,0.562254027457137
In Praise of Shadows,Jun'ichirō Tanizaki/Thomas J. Harper/Edward G. Seidensticker,4.09,eng,467,2001,"Nonfiction;Cultural,Japan;Architecture;Art;Philosophy;Asian Literature,Japanese Literature;Writing,Essays;Design;Classics;Cultural,Asia",7.98248464513614E-05,0.0798248464513614
Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,4.4,eng,6946,2009,"Biography;Christian;Nonfiction;Religion,Christianity;Religion,Faith;Christian,Christian Non Fiction;Christian,Christian Living;Biography Memoir;Religion,Theology;History",0.00148904877058861,1.48904877058861
Shadow Game (GhostWalkers  #1),Christine Feehan,4.12,eng,15827,2003,"Fantasy,Paranormal;Romance,Paranormal Romance;Romance;Fantasy;Romance,Romantic Suspense;Fantasy,Urban Fantasy;War,Military Fiction;Suspense;Contemporary;Fiction",0.00342072305215412,3.42072305215412
The Elephant Vanishes,Haruki Murakami/Alfred Birnbaum/Jay Rubin,3.86,eng,1299,2003,"Short Stories;Fiction;Cultural,Japan;Asian Literature,Japanese Literature;Magical Realism;Contemporary;Literature;Fantasy;Cultural,Asia;Audiobook",0.000260790165926927,0.260790165926927
Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,3.83,eng,78434,2002,"Fiction;Cultural,Japan;Asian Literature,Japanese Literature;Magical Realism;Contemporary;Romance;Novels;Literature;LGBT;Literature,Asian Literature",0.0170381458362969,17.0381458362969
Back to Wando Passo,David     Payne,3.25,en-US,202,2006,"Fiction;American,Southern;Historical,Historical Fiction;Mystery",2.21856521472449E-05,0.0221856521472449
Still Life with Woodpecker,Tom Robbins,4.05,eng,63155,2001,"Fiction;Humor;Literature;Novels;Magical Realism;Classics;Contemporary;Literary Fiction;Literature,American;Fantasy",0.0137148656484757,13.7148656484757
Half Asleep in Frog Pajamas,Tom Robbins,3.74,eng,18417,2002,"Fiction;Humor;Novels;Literature;Contemporary;Magical Realism;Modern;Literary Fiction;Literature,American;Humor,Comedy",0.00398406461157926,3.98406461157926
Fierce Invalids Home from Hot Climates,Tom Robbins,4.03,en-US,335,2000,"Fiction;Humor;Novels;Literature;Contemporary;Humor,Comedy;Modern;Literature,American;Magical Realism;Literary Fiction",5.11140024961034E-05,0.0511140024961034
God Bless You  Mr. Rosewater,Kurt Vonnegut Jr.,3.96,eng,40599,1998,"Fiction;Classics;Humor;Science Fiction;Literature;Novels;Literature,American;Literary Fiction;Literature,20th Century;Contemporary",0.00880879143442422,8.80879143442422
Wampeters  Foma and Granfalloons,Kurt Vonnegut Jr.,3.79,en-US,7213,1999,"Fiction;Writing,Essays;Short Stories;Humor;Science Fiction;Literature;Classics;Philosophy;Literature,American;Humor,Comedy",0.00154712297767993,1.54712297767993
Mother Night,Kurt Vonnegut Jr.,4.22,eng,64096,1999,"Fiction;Classics;Historical,Historical Fiction;War;Literature;Novels;Humor;Science Fiction;Literature,American;Historical",0.0139195391648538,13.9195391648538
Galápagos,Kurt Vonnegut Jr.,3.88,eng,55850,1999,"Fiction;Science Fiction;Classics;Humor;Literature;Novels;Literature,American;Fantasy;Science Fiction,Dystopia;Apocalyptic,Post Apocalyptic",0.0121259814432245,12.1259814432245
Timequake,Kurt Vonnegut Jr.,3.72,eng,23527,1998,"Fiction;Science Fiction;Humor;Classics;Literature;Novels;Science Fiction,Time Travel;Literature,American;Fantasy;Literary Fiction",0.00509552228287751,5.09552228287751
Slapstick  or Lonesome No More!,Kurt Vonnegut Jr.,3.87,eng,31084,1999,"Fiction;Science Fiction;Classics;Humor;Literature;Novels;Literature,American;Science Fiction,Dystopia;Fantasy;Humor,Comedy",0.00673921809931603,6.73921809931603
Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr./Lee Stringer,3.72,en-US,866,2000,"Nonfiction;Language,Writing;Writing,Essays;Philosophy;Biography;Writing,Books About Books;Autobiography,Memoir;Adult;American,Americana",0.000166609897497937,0.166609897497937
Palm Sunday: An Autobiographical Collage,Kurt Vonnegut Jr.,3.77,eng,5135,1999,"Fiction;Writing,Essays;Short Stories;Classics;Literature;Humor;Science Fiction;Biography Memoir;Literature,American;Literature,20th Century",0.00109514469177822,1.09514469177822
Sun  Moon  Star,Kurt Vonnegut Jr./Ivan Chermayeff,3.78,eng,420,1980,"Childrens,Picture Books;Fiction;Childrens;Holiday,Christmas;Art;Poetry;Religion;Christian",6.96020459521408E-05,0.0696020459521408
Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions,Kurt Vonnegut Jr.,4.36,eng,914,1995,Fiction;Science Fiction;Classics,0.000177050204390758,0.177050204390758
Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,4.41,eng,5161,2005,"Short Stories;Science Fiction;Fiction;Fantasy;Classics;Horror;Science Fiction Fantasy;Anthologies;Anthologies,Collections;Speculative Fiction",0.00110079985801183,1.10079985801183
Farewell Summer (Green Town  #3),Ray Bradbury,3.72,eng,3405,2006,"Fiction;Fantasy;Science Fiction;Classics;Young Adult;Novels;Audiobook;Literature,American;Young Adult,Coming Of Age;Magical Realism",0.000718858630849454,0.718858630849454
Classic Stories 1: The Golden Apples of the Sun/R is for Rocket,Ray Bradbury,4.21,eng,847,1990,"Science Fiction;Short Stories;Fiction;Classics;Fantasy;Science Fiction,Time Travel;Science Fiction Fantasy;Anthologies;Literature;Speculative Fiction",0.000162477276019529,0.162477276019529
Dandelion Wine,Ray Bradbury,4.09,en-US,676,1999,"Fiction;Classics;Science Fiction;Fantasy;Young Adult;Short Stories;Young Adult,Coming Of Age;Magical Realism;Literature;Novels",0.000125283682713853,0.125283682713853
The Homecoming,Ray Bradbury/Dave McKean,4.08,en-US,806,2006,"Fantasy;Horror;Fiction;Short Stories;Sequential Art,Graphic Novels;Classics;Holiday,Halloween;Sequential Art,Comics;Gothic;Paranormal,Vampires",0.000153559513881911,0.153559513881911
Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,4.1,en-US,909,1993,"Language,Writing;Nonfiction;Writing,Essays;Autobiography,Memoir;Reference;Philosophy;Art;Self Help;Writing,Books About Books;Biography",0.000175962672422756,0.175962672422756
Switch on the Night,Ray Bradbury/Leo Dillon/Diane Dillon,4.13,en-US,198,2004,"Childrens,Picture Books;Childrens;Fiction;Fantasy;Short Stories;Classics;Art",2.13156265728431E-05,0.0213156265728431
The Best of Ray Bradbury,Ray Bradbury/Dave Gibbons/Richard Corben/Mike Mignola,4.07,eng,308,2012,"Science Fiction;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Fantasy;Short Stories;Classics;Science Fiction Fantasy;Childrens;Graphic Novels Comics",4.52413298688915E-05,0.0452413298688915
The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,4.24,en-US,372,2006,"Biography;Nonfiction;Biography Memoir;History;Language,Writing;Autobiography,Memoir;Literature",5.91617390593197E-05,0.0591617390593197
The Cat's Pajamas,Ray Bradbury,3.73,eng,1370,2005,"Short Stories;Fiction;Science Fiction;Fantasy;Anthologies;Classics;Literature,American;Anthologies,Collections;Science Fiction Fantasy;Adult Fiction",0.000276233119872559,0.276233119872559
Essays,George Orwell/John Carey,4.33,eng,607,2002,"Writing,Essays;Nonfiction;Politics;Classics;Philosophy;Literature;Short Stories;History;Anthologies,Collections;European Literature,British Literature",0.000110275741555423,0.110275741555423
Why I Write,George Orwell,4.03,eng,6389,2005,"Nonfiction;Language,Writing;Writing,Essays;Politics;Classics;Philosophy;History;Literature;Biography;Autobiography,Memoir",0.00136789770935317,1.36789770935317
Homage to Catalonia,George Orwell/Lionel Trilling,4.14,eng,30358,1980,"History;Nonfiction;Politics;Classics;War;Autobiography,Memoir;Biography;Cultural,Spain;Literature;Civil War,Spanish Civil War",0.00658130845756211,6.58130845756211
Keep the Aspidistra Flying,George Orwell,3.88,eng,11970,2000,"Fiction;Classics;Literature;European Literature,British Literature;Novels;Literature,20th Century;Literature,English Literature;Literary Fiction;Classics,Modern Classics;Politics",0.00258180089203722,2.58180089203722
The Orwell Reader: Fiction  Essays  and Reportage,George Orwell/Richard H. Rovere,4.38,eng,274,1961,"Writing,Essays;Fiction;Literature;Classics;Philosophy;Anthologies,Collections;Politics;Sociology;History,European History;Humanities,Language",3.78461124864765E-05,0.0378461124864765
If on a Winter's Night a Traveler,Italo Calvino/William Weaver/Peter Washington,4.05,eng,1444,1993,"Fiction;Classics;European Literature,Italian Literature;Magical Realism;Literature;Cultural,Italy;Novels;Writing,Books About Books;Literary Fiction;Literature,20th Century",0.000292328592998991,0.292328592998991
Parachutes & Kisses,Erica Jong,3.46,eng,577,2006,"Fiction;Novels;Literature;Romance;Feminism;Adult Fiction,Erotica;Literary Fiction;Womens Fiction,Chick Lit;Poetry;Contemporary",0.00010375054974741,0.10375054974741
Fear of Fifty: A Midlife Memoir,Erica Jong,3.55,eng,455,2006,"Nonfiction;Autobiography,Memoir;Biography;Biography Memoir;Feminism;Literature,American;Womens;Biography,Autobiography;Womens Fiction,Chick Lit;Contemporary",7.72147697281562E-05,0.0772147697281562
